date,ticker,close,volume
2018-12-07,AAPL,39.94267272949219,169126400
2018-12-10,AAPL,40.20581817626953,248104000
2018-12-11,AAPL,39.975852966308594,189126800
2018-12-12,AAPL,40.08727264404297,142510800
2018-12-13,AAPL,40.52585220336914,127594400
2018-12-14,AAPL,39.22910690307617,162814800
2018-12-17,AAPL,38.86404037475586,177151600
2018-12-18,AAPL,39.36897659301758,135366000
2018-12-19,AAPL,38.14099884033203,196189200
2018-12-20,AAPL,37.17851257324219,259092000
2018-12-21,AAPL,35.7324333190918,382978400
2018-12-24,AAPL,34.80789566040039,148676800
2018-12-26,AAPL,37.25912094116211,234330000
2018-12-27,AAPL,37.0173225402832,212468400
2018-12-28,AAPL,37.03628158569336,169165600
2018-12-31,AAPL,37.39424133300781,140014000
2019-01-02,AAPL,37.43691635131836,148158800
2019-01-03,AAPL,33.70791244506836,365248800
2019-01-04,AAPL,35.14689254760742,234428400
2019-01-07,AAPL,35.068660736083984,219111200
2019-01-08,AAPL,35.7371826171875,164101200
2019-01-09,AAPL,36.34406661987305,180396400
2019-01-10,AAPL,36.46022033691406,143122800
2019-01-11,AAPL,36.10224914550781,108092800
2019-01-14,AAPL,35.55937957763672,129756800
2019-01-15,AAPL,36.28716278076172,114843600
2019-01-16,AAPL,36.73047637939453,122278800
2019-01-17,AAPL,36.94856262207031,119284800
2019-01-18,AAPL,37.17615509033203,135004000
2019-01-22,AAPL,36.34169006347656,121576000
2019-01-23,AAPL,36.48867416381836,92522400
2019-01-24,AAPL,36.19943618774414,101766000
2019-01-25,AAPL,37.398990631103516,134142000
2019-01-28,AAPL,37.05287551879883,104768400
2019-01-29,AAPL,36.6688346862793,166348800
2019-01-30,AAPL,39.17457580566406,244439200
2019-01-31,AAPL,39.456687927246094,162958400
2019-02-01,AAPL,39.475650787353516,130672400
2019-02-04,AAPL,40.596946716308594,125982000
2019-02-05,AAPL,41.291542053222656,144406400
2019-02-06,AAPL,41.30577850341797,112958400
2019-02-07,AAPL,40.52347183227539,126966800
2019-02-08,AAPL,40.57107925415039,95280000
2019-02-11,AAPL,40.337764739990234,83973600
2019-02-12,AAPL,40.68536376953125,89134000
2019-02-13,AAPL,40.51631546020508,89960800
2019-02-14,AAPL,40.6639404296875,87342800
2019-02-15,AAPL,40.57347106933594,98507200
2019-02-19,AAPL,40.69488525390625,75891200
2019-02-20,AAPL,40.95676803588867,104457600
2019-02-21,AAPL,40.72584533691406,68998800
2019-02-22,AAPL,41.180564880371094,75652800
2019-02-25,AAPL,41.48054885864258,87493600
2019-02-26,AAPL,41.50434494018555,68280800
2019-02-27,AAPL,41.63291549682617,111341600
2019-02-28,AAPL,41.223419189453125,112861600
2019-03-01,AAPL,41.65671920776367,103544800
2019-03-04,AAPL,41.86623764038086,109744800
2019-03-05,AAPL,41.790061950683594,78949600
2019-03-06,AAPL,41.54957962036133,83241600
2019-03-07,AAPL,41.06867218017578,99185600
2019-03-08,AAPL,41.16627883911133,95997600
2019-03-11,AAPL,42.592369079589844,128044000
2019-03-12,AAPL,43.07091522216797,129870400
2019-03-13,AAPL,43.26138687133789,124130000
2019-03-14,AAPL,43.74230194091797,94318000
2019-03-15,AAPL,44.311309814453125,156171600
2019-03-18,AAPL,44.76365661621094,104879200
2019-03-19,AAPL,44.40892028808594,126585600
2019-03-20,AAPL,44.7969970703125,124140800
2019-03-21,AAPL,46.4468879699707,204136800
2019-03-22,AAPL,45.48503112792969,169630800
2019-03-25,AAPL,44.93508529663086,175381200
2019-03-26,AAPL,44.47081756591797,199202000
2019-03-27,AAPL,44.87080383300781,119393600
2019-03-28,AAPL,44.930320739746094,83121600
2019-03-29,AAPL,45.2231559753418,94256000
2019-04-01,AAPL,45.530277252197266,111448000
2019-04-02,AAPL,46.1921501159668,91062800
2019-04-03,AAPL,46.50878143310547,93087200
2019-04-04,AAPL,46.5897331237793,76457200
2019-04-05,AAPL,46.90161895751953,74106400
2019-04-08,AAPL,47.6396598815918,103526800
2019-04-09,AAPL,47.4968147277832,143072800
2019-04-10,AAPL,47.76345443725586,86781200
2019-04-11,AAPL,47.36586380004883,83603200
2019-04-12,AAPL,47.34682846069336,111042800
2019-04-15,AAPL,47.432525634765625,70146400
2019-04-16,AAPL,47.43728256225586,102785600
2019-04-17,AAPL,48.36104202270508,115627200
2019-04-18,AAPL,48.53483581542969,96783200
2019-04-22,AAPL,48.69435119628906,77758000
2019-04-23,AAPL,49.396690368652344,93292000
2019-04-24,AAPL,49.32049560546875,70162400
2019-04-25,AAPL,48.8729133605957,74172800
2019-04-26,AAPL,48.63958740234375,74596400
2019-04-29,AAPL,48.71340560913086,88818800
2019-04-30,AAPL,47.77537155151367,186139600
2019-05-01,AAPL,50.12044906616211,259309200
2019-05-02,AAPL,49.79427719116211,127985200
2019-05-03,AAPL,50.41328430175781,83569600
2019-05-06,AAPL,49.634765625,129772400
2019-05-07,AAPL,48.2967529296875,155054800
2019-05-08,AAPL,48.3062858581543,105358000
2019-05-09,AAPL,47.787269592285156,139634400
2019-05-10,AAPL,47.12525177001953,164834800
2019-05-13,AAPL,44.3863525390625,229722400
2019-05-14,AAPL,45.089012145996094,146118800
2019-05-15,AAPL,45.629119873046875,106178800
2019-05-16,AAPL,45.428367614746094,132125600
2019-05-17,AAPL,45.17026138305664,131516400
2019-05-20,AAPL,43.75779342651367,154449200
2019-05-21,AAPL,44.59667205810547,113459200
2019-05-22,AAPL,43.683712005615234,118994400
2019-05-23,AAPL,42.938045501708984,146118800
2019-05-24,AAPL,42.77313232421875,94858800
2019-05-28,AAPL,42.59627914428711,111792800
2019-05-29,AAPL,42.393131256103516,113924800
2019-05-30,AAPL,42.612998962402344,84873600
2019-05-31,AAPL,41.84105682373047,108174400
2019-06-03,AAPL,41.41801834106445,161584400
2019-06-04,AAPL,42.93325424194336,123872000
2019-06-05,AAPL,43.62635040283203,119093600
2019-06-06,AAPL,44.2668571472168,90105200
2019-06-07,AAPL,45.445125579833984,122737600
2019-06-10,AAPL,46.025856018066406,104883600
2019-06-11,AAPL,46.55883026123047,107731600
2019-06-12,AAPL,46.41064453125,73012800
2019-06-13,AAPL,46.40109634399414,86698400
2019-06-14,AAPL,46.06411361694336,75046000
2019-06-17,AAPL,46.33895492553711,58676400
2019-06-18,AAPL,47.42879104614258,106204000
2019-06-19,AAPL,47.2901496887207,84496800
2019-06-20,AAPL,47.67017364501953,86056000
2019-06-21,AAPL,47.50764083862305,191202400
2019-06-24,AAPL,47.459842681884766,72881600
2019-06-25,AAPL,46.74047088623047,84281200
2019-06-26,AAPL,47.75142288208008,104270000
2019-06-27,AAPL,47.737091064453125,83598800
2019-06-28,AAPL,47.30210494995117,124442400
2019-07-01,AAPL,48.16966247558594,109012000
2019-07-02,AAPL,48.45167922973633,67740800
2019-07-03,AAPL,48.85319519042969,45448000
2019-07-05,AAPL,48.8101692199707,69062000
2019-07-08,AAPL,47.80400466918945,101354400
2019-07-09,AAPL,48.095577239990234,82312000
2019-07-10,AAPL,48.57118225097656,71588400
2019-07-11,AAPL,48.21745300292969,80767200
2019-07-12,AAPL,48.587921142578125,70380800
2019-07-15,AAPL,49.04438018798828,67789600
2019-07-16,AAPL,48.87470626831055,67467200
2019-07-17,AAPL,48.599857330322266,56430000
2019-07-18,AAPL,49.151939392089844,74162400
2019-07-19,AAPL,48.418216705322266,83717200
2019-07-22,AAPL,49.524776458740234,89111600
2019-07-23,AAPL,49.91193771362305,73420800
2019-07-24,AAPL,49.87131881713867,59966400
2019-07-25,AAPL,49.47698211669922,55638400
2019-07-26,AAPL,49.6490592956543,70475600
2019-07-29,AAPL,50.11269760131836,86693600
2019-07-30,AAPL,49.897613525390625,135742800
2019-07-31,AAPL,50.91573715209961,277125600
2019-08-01,AAPL,49.81394958496094,216071600
2019-08-02,AAPL,48.759979248046875,163448400
2019-08-05,AAPL,46.2075080871582,209572000
2019-08-06,AAPL,47.08222961425781,143299200
2019-08-07,AAPL,47.56977844238281,133457600
2019-08-08,AAPL,48.61897277832031,108038000
2019-08-09,AAPL,48.21833801269531,98478800
2019-08-12,AAPL,48.095985412597656,89927600
2019-08-13,AAPL,50.13276672363281,188874000
2019-08-14,AAPL,48.640567779541016,146189600
2019-08-15,AAPL,48.39826202392578,108909600
2019-08-16,AAPL,49.54021072387695,110481600
2019-08-19,AAPL,50.463836669921875,97654400
2019-08-20,AAPL,50.46623229980469,107537200
2019-08-21,AAPL,51.013221740722656,86141600
2019-08-22,AAPL,50.97004699707031,89014800
2019-08-23,AAPL,48.61417007446289,187272000
2019-08-26,AAPL,49.53781509399414,104174400
2019-08-27,AAPL,48.97883605957031,103493200
2019-08-28,AAPL,49.30750274658203,63755200
2019-08-29,AAPL,50.142364501953125,83962000
2019-08-30,AAPL,50.07758712768555,84573600
2019-09-03,AAPL,49.3482780456543,80092000
2019-09-04,AAPL,50.185546875,76752400
2019-09-05,AAPL,51.16676712036133,95654800
2019-09-06,AAPL,51.161956787109375,77449200
2019-09-09,AAPL,51.380271911621094,109237600
2019-09-10,AAPL,51.98722457885742,127111600
2019-09-11,AAPL,53.64017105102539,177158400
2019-09-12,AAPL,53.52022171020508,128906800
2019-09-13,AAPL,52.479034423828125,159053200
2019-09-16,AAPL,52.75492858886719,84632400
2019-09-17,AAPL,52.946842193603516,73274800
2019-09-18,AAPL,53.44345474243164,101360000
2019-09-19,AAPL,53.00922393798828,88242400
2019-09-20,AAPL,52.23433303833008,221652400
2019-09-23,AAPL,52.47184371948242,76662000
2019-09-24,AAPL,52.22233581542969,124763200
2019-09-25,AAPL,53.026023864746094,87613600
2019-09-26,AAPL,52.75252151489258,75334000
2019-09-27,AAPL,52.495826721191406,101408000
2019-09-30,AAPL,53.7313346862793,103909600
2019-10-01,AAPL,53.88006591796875,139223200
2019-10-02,AAPL,52.529415130615234,138449200
2019-10-03,AAPL,52.97563934326172,114426000
2019-10-04,AAPL,54.46063995361328,138478800
2019-10-07,AAPL,54.47264099121094,122306000
2019-10-08,AAPL,53.83449172973633,111820000
2019-10-09,AAPL,54.46543502807617,74770400
2019-10-10,AAPL,55.199546813964844,113013600
2019-10-11,AAPL,56.667747497558594,166795600
2019-10-14,AAPL,56.586204528808594,96427600
2019-10-15,AAPL,56.45425796508789,87360000
2019-10-16,AAPL,56.22633361816406,73903200
2019-10-17,AAPL,56.44465255737305,67585200
2019-10-18,AAPL,56.715728759765625,97433600
2019-10-21,AAPL,57.69934844970703,87247200
2019-10-22,AAPL,57.56739807128906,82293600
2019-10-23,AAPL,58.33988952636719,75828800
2019-10-24,AAPL,58.43586730957031,69275200
2019-10-25,AAPL,59.15556335449219,73477200
2019-10-28,AAPL,59.74812698364258,96572800
2019-10-29,AAPL,58.366275787353516,142839600
2019-10-30,AAPL,58.35908126831055,124522000
2019-10-31,AAPL,59.67855453491211,139162000
2019-11-01,AAPL,61.37229537963867,151125200
2019-11-04,AAPL,61.77531814575195,103272000
2019-11-05,AAPL,61.68655776977539,79897600
2019-11-06,AAPL,61.71294403076172,75864400
2019-11-07,AAPL,62.425193786621094,94940400
2019-11-08,AAPL,62.596031188964844,69986400
2019-11-11,AAPL,63.09172058105469,81821200
2019-11-12,AAPL,63.03397750854492,87388800
2019-11-13,AAPL,63.63792419433594,102734400
2019-11-14,AAPL,63.19759750366211,89182800
2019-11-15,AAPL,63.948333740234375,100206400
2019-11-18,AAPL,64.27079772949219,86703200
2019-11-19,AAPL,64.07587432861328,76167200
2019-11-20,AAPL,63.32996368408203,106234400
2019-11-21,AAPL,63.04600524902344,121395200
2019-11-22,AAPL,62.99066162109375,65325200
2019-11-25,AAPL,64.09513092041016,84020400
2019-11-26,AAPL,63.59463119506836,105207600
2019-11-27,AAPL,64.44883728027344,65235600
2019-11-29,AAPL,64.30689239501953,46617600
2019-12-02,AAPL,63.563331604003906,94487200
2019-12-03,AAPL,62.42999267578125,114430400
2019-12-04,AAPL,62.981014251708984,67181600
2019-12-05,AAPL,63.9050178527832,74424400
2019-12-06,AAPL,65.13944244384766,106075600
2019-12-09,AAPL,64.22745513916016,128042400
2019-12-10,AAPL,64.60285949707031,90420400
2019-12-11,AAPL,65.15386199951172,78756800
2019-12-12,AAPL,65.31991577148438,137310400
2019-12-13,AAPL,66.20780181884766,133587600
2019-12-16,AAPL,67.34115600585938,128186000
2019-12-17,AAPL,67.4734878540039,114158400
2019-12-18,AAPL,67.31227111816406,116028400
2019-12-19,AAPL,67.379638671875,98369200
2019-12-20,AAPL,67.24009704589844,275978000
2019-12-23,AAPL,68.33734130859375,98572000
2019-12-24,AAPL,68.40229797363281,48478800
2019-12-26,AAPL,69.7594223022461,93121200
2019-12-27,AAPL,69.73294067382812,146266000
2019-12-30,AAPL,70.14683532714844,144114400
2019-12-31,AAPL,70.65934753417969,100805600
2020-01-02,AAPL,72.27154541015625,135480400
2020-01-03,AAPL,71.56891632080078,146322800
2020-01-06,AAPL,72.13919830322266,118387200
2020-01-07,AAPL,71.7999267578125,108872000
2020-01-08,AAPL,72.95491027832031,132079200
2020-01-09,AAPL,74.5045394897461,170108400
2020-01-10,AAPL,74.67296600341797,140644800
2020-01-13,AAPL,76.26830291748047,121532000
2020-01-14,AAPL,75.23846435546875,161954400
2020-01-15,AAPL,74.91597747802734,121923600
2020-01-16,AAPL,75.85443878173828,108829200
2020-01-17,AAPL,76.69422912597656,137816400
2020-01-21,AAPL,76.17446899414062,110843200
2020-01-22,AAPL,76.44637298583984,101832400
2020-01-23,AAPL,76.81456756591797,104472000
2020-01-24,AAPL,76.59317016601562,146537600
2020-01-27,AAPL,74.34090423583984,161940000
2020-01-28,AAPL,76.44397735595703,162234000
2020-01-29,AAPL,78.04413604736328,216229200
2020-01-30,AAPL,77.9310302734375,126743200
2020-01-31,AAPL,74.47567749023438,199588400
2020-02-03,AAPL,74.27113342285156,173788400
2020-02-04,AAPL,76.72309112548828,136616400
2020-02-05,AAPL,77.3487319946289,118826800
2020-02-06,AAPL,78.2534408569336,105425600
2020-02-07,AAPL,77.18978118896484,117684000
2020-02-10,AAPL,77.55641174316406,109348800
2020-02-11,AAPL,77.08849334716797,94323200
2020-02-12,AAPL,78.91918182373047,113730400
2020-02-13,AAPL,78.35717010498047,94747600
2020-02-14,AAPL,78.37647247314453,80113600
2020-02-18,AAPL,76.94135284423828,152531200
2020-02-19,AAPL,78.0556869506836,93984000
2020-02-20,AAPL,77.25491333007812,100566000
2020-02-21,AAPL,75.5062484741211,129554000
2020-02-24,AAPL,71.919677734375,222195200
2020-02-25,AAPL,69.48361206054688,230673600
2020-02-26,AAPL,70.58586120605469,198054800
2020-02-27,AAPL,65.97179412841797,320605600
2020-02-28,AAPL,65.93319702148438,426510000
2020-03-02,AAPL,72.0716323852539,341397200
2020-03-03,AAPL,69.78268432617188,319475600
2020-03-04,AAPL,73.01953125,219178400
2020-03-05,AAPL,70.6510009765625,187572800
2020-03-06,AAPL,69.71273040771484,226176800
2020-03-09,AAPL,64.1989974975586,286744800
2020-03-10,AAPL,68.82270050048828,285290000
2020-03-11,AAPL,66.43247985839844,255598800
2020-03-12,AAPL,59.871952056884766,418474000
2020-03-13,AAPL,67.04513549804688,370732000
2020-03-16,AAPL,58.41996383666992,322423600
2020-03-17,AAPL,60.98869323730469,324056000
2020-03-18,AAPL,59.495689392089844,300233600
2020-03-19,AAPL,59.03983688354492,271857200
2020-03-20,AAPL,55.29165267944336,401693200
2020-03-23,AAPL,54.117027282714844,336752800
2020-03-24,AAPL,59.546348571777344,287531200
2020-03-25,AAPL,59.218318939208984,303602000
2020-03-26,AAPL,62.33455276489258,252087200
2020-03-27,AAPL,59.7537841796875,204216800
2020-03-30,AAPL,61.459014892578125,167976400
2020-03-31,AAPL,61.33359909057617,197002000
2020-04-01,AAPL,58.10640335083008,176218400
2020-04-02,AAPL,59.07600784301758,165934000
2020-04-03,AAPL,58.22700119018555,129880000
2020-04-06,AAPL,63.30658721923828,201820400
2020-04-07,AAPL,62.57334899902344,202887200
2020-04-08,AAPL,64.17488098144531,168895200
2020-04-09,AAPL,64.63798522949219,161834800
2020-04-13,AAPL,65.90666961669922,131022800
2020-04-14,AAPL,69.23516082763672,194994800
2020-04-15,AAPL,68.60321807861328,131154400
2020-04-16,AAPL,69.1483154296875,157125200
2020-04-17,AAPL,68.21007537841797,215250000
2020-04-20,AAPL,66.79425048828125,130015200
2020-04-21,AAPL,64.7296371459961,180991600
2020-04-22,AAPL,66.59406280517578,116862400
2020-04-23,AAPL,66.33600616455078,124814400
2020-04-24,AAPL,68.25108337402344,126161200
2020-04-27,AAPL,68.29930877685547,117087600
